county,date,medi_cal,unemployment,calfresh
Mendocino,2014 Sep,36 092,6,7483
Mendocino,2014 Oct,36 457,6.1,7329
Mendocino,2014 Nov,36 747,6.6,7277
Mendocino,2014 Dec,37 520,6.8,7239
Mendocino,2015 Jan,38 218,7.2,7131
Mendocino,2015 Feb,38 712,6.9,7088
Mendocino,2015 Mar,39 047,6.8,7036
Mendocino,2015 Apr,39 289,5.7,6965
Mendocino,2015 May,39 271,5.3,6945
Mendocino,2015 Jun,39 398,5.5,7014
Mendocino,2015 Jul,39 634,5.7,7077
Mendocino,2015 Aug,40 008,5.2,7092
Mendocino,2015 Sep,40 269,4.8,7125
Mendocino,2015 Oct,40 460,5.2,7127
Mendocino,2015 Nov,40 517,5.6,7076
Mendocino,2015 Dec,40 783,6,7044
Mendocino,2016 Jan,41 558,6.5,6949
Mendocino,2016 Feb,41 707,6.1,6874
Mendocino,2016 Mar,41 858,6.2,6833
Mendocino,2016 Apr,41 852,5.2,6816
Mendocino,2016 May,41 977,4.4,6771
Mendocino,2016 Jun,41 980,4.8,6795
Mendocino,2016 Jul,41 897,5.1,6663
Mendocino,2016 Aug,41 022,5,6740
Mendocino,2016 Sep,40 875,4.6,6610
Mendocino,2016 Oct,40 880,4.9,6559
Mendocino,2016 Nov,40 990,5.2,6494
Mendocino,2016 Dec,41 132,5.5,6398
Mendocino,2017 Jan,41 362,5.9,6341
Mendocino,2017 Feb,41 520,5.5,6203
Mendocino,2017 Mar,41 797,5.3,6272
Mendocino,2017 Apr,41 822,4.8,6184
Mendocino,2017 May,41 624,3.9,6264
Mendocino,2017 Jun,41 780,4.2,6329
Mendocino,2017 Jul,41 869,4.5,6260
Mendocino,2017 Aug,42 021,4.3,6320
Mendocino,2017 Sep,42 223,3.6,6307
Mendocino,2017 Oct,42 266,3.7,6400
Mendocino,2017 Nov,42 402,4,6285
Mendocino,2017 Dec,42 472,4.2,6273
Mendocino,2018 Jan,42 816,4.7,6287
Mendocino,2018 Feb,42 881,4.6,6170
Mendocino,2018 Mar,43 018,4.3,6240
Mendocino,2018 Apr,43 031,3.8,6261
Mendocino,2018 May,42 709,3.2,6244
Mendocino,2018 Jun,42 621,4,6128
Mendocino,2018 Jul,42 586,3.7,6117
Mendocino,2018 Aug,42 545,3.6,6083
Mendocino,2018 Sep,42 705,3.4,6002
Mendocino,2018 Oct,42 663,3.5,6040
Mendocino,2018 Nov,42 522,3.7,5988
Mendocino,2018 Dec,NA,4.2,5948
Mendocino,2019 Jan,NA,5.2,6008
Mendocino,2019 Feb,NA,5.1,1018
Mendocino,2019 Mar,NA,5.2,5829
Mendocino,2019 Apr,NA,4.1,5795
Mendocino,2019 May,NA,3.2,5838
Mendocino,2019 Jun,NA,3.8,6188
Mendocino,2019 Jul,NA,4,6423
Mendocino,2019 Aug,NA,3.6,6511
Mendocino,2019 Sep,NA,2.9,6610
Mendocino,2019 Oct,NA,3.1,6627
Mendocino,2019 Nov,NA,3.4,6630
Mendocino,2019 Dec,NA,3.7,6625
Mendocino,2020 Jan,NA,4.8,6638
Mendocino,2020 Feb,NA,4.7,6624
Mendocino,2020 Mar,NA,5.9,6692
Mendocino,2020 Apr,NA,14.8,7431
Mendocino,2020 May,NA,13.2,7768
Mendocino,2020 Jun,NA,12.3,7820
Mendocino,2020 Jul,NA,10.9,7425
Mendocino,2020 Aug,NA,8.8,7388
Mendocino,2020 Sep,NA,8.3,7233
Mendocino,2020 Oct,NA,7.3,6877
Mendocino,2020 Nov,NA,6.8,6705
Mendocino,2020 Dec,NA,8.1,6756
Mendocino,2021 Jan,NA,NA,NA
Merced,2014 Jan,103 165,15.5,23364
Merced,2014 Feb,107 759,15.6,23498
Merced,2014 Mar,112 977,15.8,23896
Merced,2014 Apr,115 659,13.6,24009
Merced,2014 May,117 571,12.4,24222
Merced,2014 Jun,119 316,12.2,24286
Merced,2014 Jul,121 205,12.5,24370
Merced,2014 Aug,123 068,11.4,24398
Merced,2014 Sep,124 782,10.1,24352
Merced,2014 Oct,126 066,10.2,24235
Merced,2014 Nov,127 394,11.9,24186
Merced,2014 Dec,129 001,12.8,24499
Merced,2015 Jan,131 317,14.2,24649
Merced,2015 Feb,132 949,13.9,24832
Merced,2015 Mar,133 829,13.6,25041
Merced,2015 Apr,134 912,12,25216
Merced,2015 May,135 425,11.2,25259
Merced,2015 Jun,135 403,11.1,25407
Merced,2015 Jul,136 013,10.9,25373
Merced,2015 Aug,136 832,9.5,25338
Merced,2015 Sep,137 383,8.3,25244
Merced,2015 Oct,137 647,9,25121
Merced,2015 Nov,138 325,10.9,25017
Merced,2015 Dec,138 616,11.6,25053
Merced,2016 Jan,139 999,13.1,25089
Merced,2016 Feb,140 377,13,25063
Merced,2016 Mar,140 315,13,25108
Merced,2016 Apr,140 258,11.4,24988
Merced,2016 May,140 162,9.8,24791
Merced,2016 Jun,140 179,10.1,24802
Merced,2016 Jul,139 950,10.2,24440
Merced,2016 Aug,140 272,9.1,24515
Merced,2016 Sep,140 340,8.2,24135
Merced,2016 Oct,139 898,8.6,23866
Merced,2016 Nov,139 752,9.4,23731
Merced,2016 Dec,139 945,11.2,23674
Merced,2017 Jan,140 719,12.1,23789
Merced,2017 Feb,140 892,12.5,23691
Merced,2017 Mar,140 523,12,23896
Merced,2017 Apr,140 323,10.3,23754
Merced,2017 May,140 380,8.8,23752
Merced,2017 Jun,140 371,9.1,23660
Merced,2017 Jul,140 043,9.1,23507
Merced,2017 Aug,139 705,8.2,23439
Merced,2017 Sep,139 107,6.7,23272
Merced,2017 Oct,138 513,6.7,23196
Merced,2017 Nov,138 376,7.6,23042
Merced,2017 Dec,138 190,8.8,23084
Merced,2018 Jan,138 552,10,23163
Merced,2018 Feb,138 125,10.6,22977
Merced,2018 Mar,137 239,10.2,23268
Merced,2018 Apr,136 214,8.7,23019
Merced,2018 May,136 062,7.7,22952
Merced,2018 Jun,135 337,8.6,22847
Merced,2018 Jul,135 295,8,22658
Merced,2018 Aug,134 958,7,22639
Merced,2018 Sep,134 077,5.9,22475
Merced,2018 Oct,133 421,6.1,22423
Merced,2018 Nov,133 092,6.7,22226
Merced,2018 Dec,NA,8.2,22214
Merced,2019 Jan,NA,10.3,22423
Merced,2019 Feb,NA,10.6,3094
Merced,2019 Mar,NA,11,22155
Merced,2019 Apr,NA,9,22135
Merced,2019 May,NA,7.3,22105
Merced,2019 Jun,NA,8.1,23528
Merced,2019 Jul,NA,8.4,23883
Merced,2019 Aug,NA,7.2,24343
Merced,2019 Sep,NA,5.5,24341
Merced,2019 Oct,NA,5.8,24462
Merced,2019 Nov,NA,6.5,24418
Merced,2019 Dec,NA,7.9,24637
Merced,2020 Jan,NA,9.8,24601
Merced,2020 Feb,NA,10.4,24596
Merced,2020 Mar,NA,12.9,24740
Merced,2020 Apr,NA,18.8,26067
Merced,2020 May,NA,16.5,26782
Merced,2020 Jun,NA,15.7,26475
Merced,2020 Jul,NA,14.5,25369
Merced,2020 Aug,NA,11.3,25223
Merced,2020 Sep,NA,10.6,25087
Merced,2020 Oct,NA,9.3,24349
Merced,2020 Nov,NA,9,23951
Merced,2020 Dec,NA,11.5,23834
Merced,2021 Jan,NA,NA,NA
Modoc,2014 Jan,2 391,13.8,437
Modoc,2014 Feb,2 443,14,430
Modoc,2014 Mar,2 602,13.4,447
Modoc,2014 Apr,2 673,10.7,455
Modoc,2014 May,2 716,9.3,461
Modoc,2014 Jun,2 765,8.7,465
Modoc,2014 Jul,2 810,8.9,467
Modoc,2014 Aug,2 825,8.7,482
Modoc,2014 Sep,2 899,7.9,479
Modoc,2014 Oct,2 925,8.2,481
Modoc,2014 Nov,2 941,9.5,466
Modoc,2014 Dec,3 012,10.4,479
Modoc,2015 Jan,3 099,11.9,467
Modoc,2015 Feb,3 155,11.3,473
Modoc,2015 Mar,3 167,10.6,473
Modoc,2015 Apr,3 159,8.4,465
Modoc,2015 May,3 132,8,467
Modoc,2015 Jun,3 102,7.6,461
Modoc,2015 Jul,3 103,7.9,455
Modoc,2015 Aug,3 105,7.2,447
Modoc,2015 Sep,3 106,6.6,448
Modoc,2015 Oct,3 119,7,445
Modoc,2015 Nov,3 111,7.8,458
Modoc,2015 Dec,3 122,9.1,473
Modoc,2016 Jan,3 121,10.5,492
Modoc,2016 Feb,3 089,10.3,494
Modoc,2016 Mar,3 084,10,499
Modoc,2016 Apr,3 114,7.7,494
Modoc,2016 May,3 139,6.4,512
Modoc,2016 Jun,3 132,6.5,521
Modoc,2016 Jul,3 165,6.9,521
Modoc,2016 Aug,3 153,6.3,521
Modoc,2016 Sep,3 161,6.4,533
Modoc,2016 Oct,3 205,6.8,540
Modoc,2016 Nov,3 217,7.6,533
Modoc,2016 Dec,3 217,9,536
Modoc,2017 Jan,3 240,11.6,552
Modoc,2017 Feb,3 215,11.6,539
Modoc,2017 Mar,3 198,10.9,555
Modoc,2017 Apr,3 218,8.4,551
Modoc,2017 May,3 202,6.9,548
Modoc,2017 Jun,3 177,6.8,538
Modoc,2017 Jul,3 194,6.9,541
Modoc,2017 Aug,3 204,6.4,545
Modoc,2017 Sep,3 202,5.6,542
Modoc,2017 Oct,3 217,5.8,557
Modoc,2017 Nov,3 223,7.2,570
Modoc,2017 Dec,3 215,8.8,582
Modoc,2018 Jan,3 283,10.2,594
Modoc,2018 Feb,3 284,10.4,595
Modoc,2018 Mar,3 261,9.4,597
Modoc,2018 Apr,3 250,7.3,592
Modoc,2018 May,3 208,6.1,596
Modoc,2018 Jun,3 199,6.3,604
Modoc,2018 Jul,3 221,6,593
Modoc,2018 Aug,3 210,5.9,596
Modoc,2018 Sep,3 222,5.4,596
Modoc,2018 Oct,3 253,5.3,596
Modoc,2018 Nov,3 248,6.3,605
Modoc,2018 Dec,NA,8.5,613
Modoc,2019 Jan,NA,11.4,635
Modoc,2019 Feb,NA,10.9,90
Modoc,2019 Mar,NA,10.8,631
Modoc,2019 Apr,NA,8,612
Modoc,2019 May,NA,5.8,610
Modoc,2019 Jun,NA,6.1,673
Modoc,2019 Jul,NA,6.4,702
Modoc,2019 Aug,NA,5.7,713
Modoc,2019 Sep,NA,4.4,711
Modoc,2019 Oct,NA,4.6,716
Modoc,2019 Nov,NA,5.6,728
Modoc,2019 Dec,NA,7.1,746
Modoc,2020 Jan,NA,9.7,754
Modoc,2020 Feb,NA,9.8,750
Modoc,2020 Mar,NA,11.5,761
Modoc,2020 Apr,NA,14.3,796
Modoc,2020 May,NA,11,806
Modoc,2020 Jun,NA,10,810
Modoc,2020 Jul,NA,8.8,784
Modoc,2020 Aug,NA,6.8,775
Modoc,2020 Sep,NA,6.5,760
Modoc,2020 Oct,NA,5.9,734
Modoc,2020 Nov,NA,6.2,724
Modoc,2020 Dec,NA,8.9,713
Modoc,2021 Jan,NA,NA,NA
Mono,2014 Jan,2 452,7.4,522
Mono,2014 Feb,2 564,7.9,580
Mono,2014 Mar,2 745,7.6,596
Mono,2014 Apr,2 854,6.4,581
Mono,2014 May,2 936,7.9,604
Mono,2014 Jun,3 002,7.3,555
Mono,2014 Jul,3 043,6.9,522
Mono,2014 Aug,3 068,6.5,471
Mono,2014 Sep,3 117,6.3,456
Mono,2014 Oct,3 157,7.2,457
Mono,2014 Nov,3 232,7.2,481
Mono,2014 Dec,3 292,6,501
Mono,2015 Jan,3 424,5.8,499
Mono,2015 Feb,3 500,5.6,526
Mono,2015 Mar,3 546,5.8,517
Mono,2015 Apr,3 584,6.8,522
Mono,2015 May,3 593,8.1,525
Mono,2015 Jun,3 579,6.8,527
Mono,2015 Jul,3 596,5.7,520
Mono,2015 Aug,3 619,5.2,496
Mono,2015 Sep,3 674,5.4,472
Mono,2015 Oct,3 659,6.6,456
Mono,2015 Nov,3 653,6.5,444
Mono,2015 Dec,3 670,5.3,458
Mono,2016 Jan,3 750,5.1,448
Mono,2016 Feb,3 757,5.1,450
Mono,2016 Mar,3 783,5.1,445
Mono,2016 Apr,3 751,4.8,439
Mono,2016 May,3 747,6.3,448
Mono,2016 Jun,3 740,5.6,445
Mono,2016 Jul,3 753,5.4,448
Mono,2016 Aug,3 770,5,453
Mono,2016 Sep,3 803,5.2,458
Mono,2016 Oct,3 791,6.2,473
Mono,2016 Nov,3 806,6,452
Mono,2016 Dec,3 814,4.7,473
Mono,2017 Jan,3 831,4.6,464
Mono,2017 Feb,3 801,4.4,451
Mono,2017 Mar,3 820,4.2,440
Mono,2017 Apr,3 798,3.6,406
Mono,2017 May,3 762,4.6,400
Mono,2017 Jun,3 733,4.8,399
Mono,2017 Jul,3 742,4.8,393
Mono,2017 Aug,3 707,4.7,392
Mono,2017 Sep,3 663,4.4,398
Mono,2017 Oct,3 598,4.8,413
Mono,2017 Nov,3 533,4.6,398
Mono,2017 Dec,3 610,3.8,413
Mono,2018 Jan,3 623,3.7,401
Mono,2018 Feb,3 593,3.7,403
Mono,2018 Mar,3 535,3.4,395
Mono,2018 Apr,3 496,3.1,373
Mono,2018 May,3 523,3.6,372
Mono,2018 Jun,3 529,3.9,375
Mono,2018 Jul,3 506,3.6,355
Mono,2018 Aug,3 532,3.5,378
Mono,2018 Sep,3 552,3.5,379
Mono,2018 Oct,3 563,4.2,391
Mono,2018 Nov,3 554,4,407
Mono,2018 Dec,NA,3.3,416
Mono,2019 Jan,NA,3.7,427
Mono,2019 Feb,NA,3.6,48
Mono,2019 Mar,NA,3.7,373
Mono,2019 Apr,NA,2.9,357
Mono,2019 May,NA,3.1,331
Mono,2019 Jun,NA,3.6,322
Mono,2019 Jul,NA,3.5,341
Mono,2019 Aug,NA,3.3,345
Mono,2019 Sep,NA,3,351
Mono,2019 Oct,NA,3.6,354
Mono,2019 Nov,NA,3.6,345
Mono,2019 Dec,NA,3,352
Mono,2020 Jan,NA,3.5,340
Mono,2020 Feb,NA,3.8,332
Mono,2020 Mar,NA,4.9,353
Mono,2020 Apr,NA,22.1,558
Mono,2020 May,NA,28.9,623
Mono,2020 Jun,NA,24.7,619
Mono,2020 Jul,NA,16.6,597
Mono,2020 Aug,NA,11.6,580
Mono,2020 Sep,NA,11.2,539
Mono,2020 Oct,NA,9.9,465
Mono,2020 Nov,NA,8.1,428
Mono,2020 Dec,NA,8.9,471
Mono,2021 Jan,NA,NA,NA
Monterey,2014 Jan,128 366,13.4,22399
Monterey,2014 Feb,133 365,13.2,22918
Monterey,2014 Mar,139 458,12.4,23432
Monterey,2014 Apr,142 236,9,23498
Monterey,2014 May,144 338,7.5,23292
Monterey,2014 Jun,145 783,7.2,22309
Monterey,2014 Jul,147 840,7.4,21758
Monterey,2014 Aug,150 320,6.9,21227
Monterey,2014 Sep,151 356,6.3,20834
Monterey,2014 Oct,152 866,6.6,20520
Monterey,2014 Nov,154 801,8.4,20668
Monterey,2014 Dec,158 065,11.2,22492
Monterey,2015 Jan,162 450,12.5,23266
Monterey,2015 Feb,165 463,12,23815
Monterey,2015 Mar,167 195,10.7,24295
Monterey,2015 Apr,169 139,7.9,24412
Monterey,2015 May,170 437,6.9,23959
Monterey,2015 Jun,170 593,6.5,23132
Monterey,2015 Jul,171 822,6.4,22745
Monterey,2015 Aug,173 262,5.9,22336
Monterey,2015 Sep,174 319,5.4,22095
Monterey,2015 Oct,174 535,5.8,21738
Monterey,2015 Nov,175 534,7.6,21882
Monterey,2015 Dec,176 617,10.5,23559
Monterey,2016 Jan,179 443,11.8,24305
Monterey,2016 Feb,180 900,11.3,24755
Monterey,2016 Mar,182 002,11.1,25024
Monterey,2016 Apr,182 348,7.6,24809
Monterey,2016 May,182 440,6,23928
Monterey,2016 Jun,182 584,5.9,22628
Monterey,2016 Jul,182 797,5.9,21783
Monterey,2016 Aug,183 230,5.6,21492
Monterey,2016 Sep,183 694,5.2,20947
Monterey,2016 Oct,183 530,5.4,20476
Monterey,2016 Nov,183 984,6.7,20485
Monterey,2016 Dec,184 679,10.3,21923
Monterey,2017 Jan,186 119,11.5,22869
Monterey,2017 Feb,186 728,11.8,23195
Monterey,2017 Mar,186 959,10.9,23451
Monterey,2017 Apr,187 161,7.9,22959
Monterey,2017 May,187 233,5.9,22224
Monterey,2017 Jun,186 395,5.6,21073
Monterey,2017 Jul,186 325,5.4,20137
Monterey,2017 Aug,186 651,5.1,19822
Monterey,2017 Sep,185 828,4.4,19447
Monterey,2017 Oct,184 986,4.5,19155
Monterey,2017 Nov,184 711,5.5,18967
Monterey,2017 Dec,184 570,8.5,20394
Monterey,2018 Jan,186 104,9.7,21204
Monterey,2018 Feb,187 157,10.3,21349
Monterey,2018 Mar,186 886,9.4,21615
Monterey,2018 Apr,187 174,6.7,21326
Monterey,2018 May,187 075,5.3,20603
Monterey,2018 Jun,186 811,5.2,19501
Monterey,2018 Jul,186 394,4.7,18575
Monterey,2018 Aug,186 622,4.3,18023
Monterey,2018 Sep,185 824,3.9,17557
Monterey,2018 Oct,184 329,4.1,17257
Monterey,2018 Nov,183 038,4.9,16951
Monterey,2018 Dec,NA,8.1,18043
Monterey,2019 Jan,NA,10,19022
Monterey,2019 Feb,NA,10.3,3713
Monterey,2019 Mar,NA,10.1,18998
Monterey,2019 Apr,NA,7,18759
Monterey,2019 May,NA,4.7,18079
Monterey,2019 Jun,NA,4.8,17595
Monterey,2019 Jul,NA,4.7,17417
Monterey,2019 Aug,NA,4.2,17309
Monterey,2019 Sep,NA,3.3,17089
Monterey,2019 Oct,NA,3.7,16891
Monterey,2019 Nov,NA,4.5,16973
Monterey,2019 Dec,NA,7.2,18216
Monterey,2020 Jan,NA,9.7,18863
Monterey,2020 Feb,NA,10,19029
Monterey,2020 Mar,NA,11.8,19278
Monterey,2020 Apr,NA,20.2,21177
Monterey,2020 May,NA,16.8,22307
Monterey,2020 Jun,NA,14.4,22979
Monterey,2020 Jul,NA,12.1,21657
Monterey,2020 Aug,NA,9.4,20744
Monterey,2020 Sep,NA,8.8,20169
Monterey,2020 Oct,NA,7.8,19116
Monterey,2020 Nov,NA,7.7,18502
Monterey,2020 Dec,NA,11.4,19074
Monterey,2021 Jan,NA,NA,NA
Napa,2014 Jan,24 287,7,3420
Napa,2014 Feb,25 132,6.7,3485
Napa,2014 Mar,26 680,6.4,3551
Napa,2014 Apr,27 239,5.4,3561
Napa,2014 May,27 691,5.1,3566
Napa,2014 Jun,27 974,5.3,3530
Napa,2014 Jul,28 296,5.7,3525
Napa,2014 Aug,28 593,5.4,3498
Napa,2014 Sep,28 746,4.9,3461
Napa,2014 Oct,28 953,4.9,3444
Napa,2014 Nov,29 208,5.7,3478
Napa,2014 Dec,29 683,5.7,3521
Napa,2015 Jan,30 498,5.8,3575
Napa,2015 Feb,31 105,5.2,3587
Napa,2015 Mar,31 350,4.9,3653
Napa,2015 Apr,31 531,4.3,3706
Napa,2015 May,31 441,4.2,3663
Napa,2015 Jun,31 327,4.3,3660
Napa,2015 Jul,31 510,4.5,3632
Napa,2015 Aug,31 748,4.2,3600
Napa,2015 Sep,31 963,3.8,3637
Napa,2015 Oct,31 837,4.3,3600
Napa,2015 Nov,31 832,4.9,3645
Napa,2015 Dec,32 058,5.1,3627
Napa,2016 Jan,32 749,5.1,3633
Napa,2016 Feb,32 770,4.8,3637
Napa,2016 Mar,32 910,4.7,3653
Napa,2016 Apr,32 887,4.1,3665
Napa,2016 May,32 825,3.5,3648
Napa,2016 Jun,32 801,4.1,3603
Napa,2016 Jul,32 741,4.2,3532
Napa,2016 Aug,32 886,4.1,3507
Napa,2016 Sep,32 943,3.9,3469
Napa,2016 Oct,32 869,3.9,3429
Napa,2016 Nov,33 074,4.4,3409
Napa,2016 Dec,33 248,4.8,3376
Napa,2017 Jan,33 258,5,3380
Napa,2017 Feb,33 069,4.4,3315
Napa,2017 Mar,33 004,4,3337
Napa,2017 Apr,32 909,3.6,3303
Napa,2017 May,32 717,3.2,3274
Napa,2017 Jun,32 575,3.5,3222
Napa,2017 Jul,32 477,3.7,3123
Napa,2017 Aug,32 368,3.5,3127
Napa,2017 Sep,32 294,3,3067
Napa,2017 Oct,32 151,3.1,3090
Napa,2017 Nov,32 253,3.4,3032
Napa,2017 Dec,32 274,3.7,3030
Napa,2018 Jan,32 336,4,3062
Napa,2018 Feb,32 270,3.5,3052
Napa,2018 Mar,32 018,3.2,3052
Napa,2018 Apr,31 911,2.8,3053
Napa,2018 May,31 749,2.5,3024
Napa,2018 Jun,31 686,3.1,2948
Napa,2018 Jul,31 568,2.9,2851
Napa,2018 Aug,31 607,2.8,2814
Napa,2018 Sep,31 231,2.5,2772
Napa,2018 Oct,31 089,2.6,2765
Napa,2018 Nov,30 908,2.7,2742
Napa,2018 Dec,NA,3.3,2707
Napa,2019 Jan,NA,4,2684
Napa,2019 Feb,NA,3.4,484
Napa,2019 Mar,NA,3.5,2711
Napa,2019 Apr,NA,2.7,2698
Napa,2019 May,NA,2.3,2695
Napa,2019 Jun,NA,2.8,2809
Napa,2019 Jul,NA,3,2891
Napa,2019 Aug,NA,2.7,2922
Napa,2019 Sep,NA,2.2,2933
Napa,2019 Oct,NA,2.3,2972
Napa,2019 Nov,NA,2.6,2980
Napa,2019 Dec,NA,2.9,3081
Napa,2020 Jan,NA,3.5,3127
Napa,2020 Feb,NA,3.2,3194
Napa,2020 Mar,NA,4,3294
Napa,2020 Apr,NA,15.9,3926
Napa,2020 May,NA,14.4,4236
Napa,2020 Jun,NA,12.5,4131
Napa,2020 Jul,NA,10.4,4032
Napa,2020 Aug,NA,8.3,4055
Napa,2020 Sep,NA,7.6,4065
Napa,2020 Oct,NA,6.6,3899
Napa,2020 Nov,NA,6,3880
Napa,2020 Dec,NA,7.3,3969
Napa,2021 Jan,NA,NA,NA
Nevada,2014 Jan,17 927,7.4,4004
Nevada,2014 Feb,18 526,7.4,4021
Nevada,2014 Mar,19 665,7.4,4074
Nevada,2014 Apr,20 181,6.5,4161
Nevada,2014 May,20 460,6.5,4263
Nevada,2014 Jun,20 663,6.5,4278
Nevada,2014 Jul,21 021,6.8,4222
Nevada,2014 Aug,21 343,6.5,4184
Nevada,2014 Sep,21 573,5.9,4190
Nevada,2014 Oct,21 897,5.9,4203
Nevada,2014 Nov,21 883,6,4150
Nevada,2014 Dec,22 414,5.6,4233
Nevada,2015 Jan,23 165,6.2,4247
Nevada,2015 Feb,23 663,6,4248
Nevada,2015 Mar,23 782,5.9,4249
Nevada,2015 Apr,23 926,5.6,4236
Nevada,2015 May,24 006,5.4,4245
Nevada,2015 Jun,24 110,5.4,4295
Nevada,2015 Jul,24 184,5.7,4273
Nevada,2015 Aug,24 342,5.1,4274
Nevada,2015 Sep,24 519,4.8,4305
Nevada,2015 Oct,24 631,5,4335
Nevada,2015 Nov,24 712,5.1,4277
Nevada,2015 Dec,24 975,4.9,4279
Nevada,2016 Jan,25 670,5.3,4309
Nevada,2016 Feb,25 642,5.1,4326
Nevada,2016 Mar,25 757,5.2,4345
Nevada,2016 Apr,25 857,4.8,4354
Nevada,2016 May,25 856,4.4,4393
Nevada,2016 Jun,25 759,4.8,4396
Nevada,2016 Jul,25 799,5,4373
Nevada,2016 Aug,25 698,4.7,4372
Nevada,2016 Sep,25 640,4.5,4362
Nevada,2016 Oct,25 539,4.6,4326
Nevada,2016 Nov,25 318,4.5,4338
Nevada,2016 Dec,24 977,4.5,4266
Nevada,2017 Jan,25 204,5,4215
Nevada,2017 Feb,25 081,4.8,4130
Nevada,2017 Mar,25 006,4.5,4169
Nevada,2017 Apr,25 074,4.1,4129
Nevada,2017 May,25 081,3.8,4157
Nevada,2017 Jun,25 088,4.1,4148
Nevada,2017 Jul,25 185,4.4,4111
Nevada,2017 Aug,25 291,4.2,4101
Nevada,2017 Sep,25 395,3.7,4105
Nevada,2017 Oct,25 519,3.6,4107
Nevada,2017 Nov,25 639,3.6,4028
Nevada,2017 Dec,25 751,3.5,4031
Nevada,2018 Jan,26 131,3.8,4019
Nevada,2018 Feb,26 075,3.8,3965
Nevada,2018 Mar,26 042,3.7,4087
Nevada,2018 Apr,26 108,3.3,4064
Nevada,2018 May,26 012,3.2,4070
Nevada,2018 Jun,26 019,3.8,4096
Nevada,2018 Jul,25 911,3.6,4128
Nevada,2018 Aug,25 847,3.4,4214
Nevada,2018 Sep,25 739,3.2,4227
Nevada,2018 Oct,25 731,3.3,4259
Nevada,2018 Nov,25 379,3.3,4293
Nevada,2018 Dec,NA,3.4,4302
Nevada,2019 Jan,NA,4.1,4345
Nevada,2019 Feb,NA,3.9,700
Nevada,2019 Mar,NA,4.1,4349
Nevada,2019 Apr,NA,3.4,4287
Nevada,2019 May,NA,3,4305
Nevada,2019 Jun,NA,3.4,4614
Nevada,2019 Jul,NA,3.6,4713
Nevada,2019 Aug,NA,3.3,4744
Nevada,2019 Sep,NA,2.6,4790
Nevada,2019 Oct,NA,2.9,4836
Nevada,2019 Nov,NA,2.9,4761
Nevada,2019 Dec,NA,2.9,4750
Nevada,2020 Jan,NA,3.7,4741
Nevada,2020 Feb,NA,3.6,4740
Nevada,2020 Mar,NA,4.6,4876
Nevada,2020 Apr,NA,14.5,5464
Nevada,2020 May,NA,14.2,5769
Nevada,2020 Jun,NA,13,5658
Nevada,2020 Jul,NA,10.6,5489
Nevada,2020 Aug,NA,8,5409
Nevada,2020 Sep,NA,7.4,5251
Nevada,2020 Oct,NA,6.4,5005
Nevada,2020 Nov,NA,5.6,4938
Nevada,2020 Dec,NA,6.8,4873
Nevada,2021 Jan,NA,NA,NA
Orange,2014 Jan,650 834,6,113508
Orange,2014 Feb,676 597,6,113264
Orange,2014 Mar,718 005,6,115078
Orange,2014 Apr,738 284,5.2,115195
Orange,2014 May,748 840,5.2,116215
Orange,2014 Jun,759 019,5.6,117085
Orange,2014 Jul,769 984,6,117235
Orange,2014 Aug,773 744,5.8,117473
Orange,2014 Sep,784 243,5.3,117886
Orange,2014 Oct,792 309,5.2,118925
Orange,2014 Nov,800 667,5.1,119060
Orange,2014 Dec,818 230,4.6,120429
Orange,2015 Jan,838 886,5,120652
Orange,2015 Feb,846 977,4.7,120341
Orange,2015 Mar,850 399,4.7,121176
Orange,2015 Apr,857 035,4.3,121210
Orange,2015 May,856 972,4.3,121571
Orange,2015 Jun,860 197,4.6,122853
Orange,2015 Jul,864 479,4.8,123718
Orange,2015 Aug,874 721,4.5,124097
Orange,2015 Sep,882 370,4.2,124457
Orange,2015 Oct,889 602,4.3,125010
Orange,2015 Nov,898 965,4.2,124784
Orange,2015 Dec,906 253,4,124613
Orange,2016 Jan,911 109,4.1,124047
Orange,2016 Feb,910 014,4.1,123663
Orange,2016 Mar,917 223,4.2,123990
Orange,2016 Apr,910 095,4,123438
Orange,2016 May,908 670,3.7,123829
Orange,2016 Jun,910 710,4.3,123971
Orange,2016 Jul,909 002,4.5,123573
Orange,2016 Aug,912 470,4.3,123793
Orange,2016 Sep,910 347,4,123021
Orange,2016 Oct,910 947,4,122281
Orange,2016 Nov,911 409,3.7,121757
Orange,2016 Dec,916 604,3.6,120825
Orange,2017 Jan,914 504,4,120368
Orange,2017 Feb,908 412,3.8,118186
Orange,2017 Mar,906 271,3.7,118158
Orange,2017 Apr,900 684,3.4,116202
Orange,2017 May,897 474,3.2,116316
Orange,2017 Jun,895 545,3.7,116037
Orange,2017 Jul,893 816,3.9,115149
Orange,2017 Aug,897 578,3.8,115627
Orange,2017 Sep,895 672,3.3,115089
Orange,2017 Oct,892 700,3.2,115302
Orange,2017 Nov,888 745,3.1,114309
Orange,2017 Dec,895 238,2.9,113785
Orange,2018 Jan,894 271,3.2,113584
Orange,2018 Feb,890 943,3.1,111321
Orange,2018 Mar,888 825,2.8,112044
Orange,2018 Apr,888 820,2.6,110752
Orange,2018 May,882 107,2.6,110203
Orange,2018 Jun,878 355,3.3,109744
Orange,2018 Jul,874 548,3.2,108635
Orange,2018 Aug,873 565,3.1,108255
